変更後パス名,変更前パス名,モジュール名,種類,新規ステップ数,修正元ステップ数,修正ステップ数,流用ステップ数,削除ステップ数
"..\\workspace\OSWRAP\SRC\memmon.c","..\\workspace\OSWRAP\SRC\memmon.c","int dsp2m",c,0,0,0,12,0
"..\\workspace\OSWRAP\SRC\memmon.c","..\\workspace\OSWRAP\SRC\memmon.c","int dsp2mf",c,0,0,0,25,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","モジュール外",c,0,0,0,5,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_taskSpawn",c,0,0,0,29,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","STATUS c_taskDelay",c,0,0,0,14,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","STATUS c_taskPrioritySet",c,0,0,0,15,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_taskNameToId",c,0,0,0,14,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","STATUS c_intConnect",c,0,0,0,14,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","MSG_Q_ID c_msgQCreate",c,0,0,0,14,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_msgQReceive",c,0,0,0,21,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","STATUS c_msgQSend",c,0,0,0,20,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","SEM_ID c_semMCreate",c,0,0,0,12,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","STATUS c_semTake",c,0,0,0,18,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","STATUS c_semGive",c,0,0,0,12,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","STATUS c_sysClkRateSet",c,0,0,0,15,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_timer_create",c,0,0,0,17,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_timer_settime",c,0,0,0,18,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_clock_gettime",c,0,0,0,16,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_clock_settime",c,0,0,0,16,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_clock_getres",c,0,0,0,16,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_clock_setres",c,0,0,0,16,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_sigvec",c,0,0,0,17,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","void c_0div_enable",c,0,0,0,21,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","MSG_Q_ID c_msgQOpen",c,0,0,0,17,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_sntpcTimeGet",c,0,0,0,27,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_localtime_r",c,0,0,0,9,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_sysClkRateGet",c,0,0,0,6,0
"..\\workspace\OSWRAP\SRC\system_call.c","..\\workspace\OSWRAP\SRC\system_call.c","int c_msgQNumMsgs",c,0,0,0,12,0
"..\\workspace\OSWRAP\SRC\taskcontrol.c","..\\workspace\OSWRAP\SRC\taskcontrol.c","モジュール外",c,0,0,0,3,0
"..\\workspace\OSWRAP\SRC\taskcontrol.c","..\\workspace\OSWRAP\SRC\taskcontrol.c","void chgTaskPriority",c,0,0,0,9,0
"..\\workspace\OSWRAP\SRC\version.c","..\\workspace\OSWRAP\SRC\version.c","モジュール外",c,0,0,0,2,0
"..\\workspace\OSWRAP\SRC\version.c","..\\workspace\OSWRAP\SRC\version.c","void OswrapVer",c,0,0,0,4,0
"..\\workspace\OSWRAP\SRC\wrap_common.h","..\\workspace\OSWRAP\SRC\wrap_common.h","モジュール外",h,0,0,0,91,0
"..\\workspace\SUMCHECK\PUBLIC\sumcheck.h","..\\workspace\SUMCHECK\PUBLIC\sumcheck.h","モジュール外",h,0,0,0,14,0
"..\\workspace\SUMCHECK\SRC\script.c","..\\workspace\SUMCHECK\SRC\script.c","モジュール外",c,0,0,0,22,0
"..\\workspace\SUMCHECK\SRC\script.c","..\\workspace\SUMCHECK\SRC\script.c","int script_appload",c,0,0,0,18,0
"..\\workspace\SUMCHECK\SRC\script.c","..\\workspace\SUMCHECK\SRC\script.c","int script_sumcheck",c,0,0,0,10,0
"..\\workspace\SUMCHECK\SRC\script.c","..\\workspace\SUMCHECK\SRC\script.c","int sumcheck",c,0,0,0,15,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","モジュール外",c,0,0,0,57,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int AddSum",c,0,0,0,38,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int DelSum",c,0,0,0,47,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int ChkSum",c,0,0,0,53,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int LoadFile",c,0,0,0,30,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","void GetSumCheck",c,0,0,0,30,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int WriteFile",c,0,0,0,22,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","void NameChange",c,0,0,0,23,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int FileCheck",c,0,0,0,43,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int ErrLog",c,0,0,0,39,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","void INTtoASC",c,0,0,0,17,0
"..\\workspace\SUMCHECK\SRC\sumcheck.c","..\\workspace\SUMCHECK\SRC\sumcheck.c","int ASCtoINT",c,0,0,0,27,0
"..\\workspace\SUMCHECK\SRC\version.c","..\\workspace\SUMCHECK\SRC\version.c","モジュール外",c,0,0,0,2,0
"..\\workspace\SUMCHECK\SRC\version.c","..\\workspace\SUMCHECK\SRC\version.c","void SumcheckVer",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\PUBLIC\access_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\access_var.h","モジュール外",h,0,0,0,10,0
"..\\workspace\SXA_SMCFCU\PUBLIC\alarm_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\alarm_var.h","モジュール外",h,0,0,0,330,0
"..\\workspace\SXA_SMCFCU\PUBLIC\analog_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\analog_var.h","モジュール外",h,0,0,0,3,0
"..\\workspace\SXA_SMCFCU\PUBLIC\aouif_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\aouif_var.h","モジュール外",h,0,0,0,3,0
"..\\workspace\SXA_SMCFCU\PUBLIC\clock_def_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\clock_def_var.h","モジュール外",h,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\PUBLIC\construction_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\construction_var.h","モジュール外",h,0,0,0,60,0
"..\\workspace\SXA_SMCFCU\PUBLIC\dcpaif.h","..\\workspace\SXA_SMCFCU\PUBLIC\dcpaif.h","モジュール外",h,0,0,0,17,0
"..\\workspace\SXA_SMCFCU\PUBLIC\eib7if_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\eib7if_var.h","モジュール外",h,0,0,0,1,0
"..\\workspace\SXA_SMCFCU\PUBLIC\interpolation_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\interpolation_var.h","モジュール外",h,0,0,0,2,0
"..\\workspace\SXA_SMCFCU\PUBLIC\parallel_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\parallel_var.h","モジュール外",h,0,0,0,27,0
"..\\workspace\SXA_SMCFCU\PUBLIC\posncmd_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\posncmd_var.h","モジュール外",h,0,0,0,3,0
"..\\workspace\SXA_SMCFCU\PUBLIC\progcmd_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\progcmd_var.h","モジュール外",h,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\PUBLIC\realangle_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\realangle_var.h","モジュール外",h,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\PUBLIC\remoteif_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\remoteif_var.h","モジュール外",h,0,0,0,19,0
"..\\workspace\SXA_SMCFCU\PUBLIC\slewcmd_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\slewcmd_var.h","モジュール外",h,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\PUBLIC\stepoffset.h","..\\workspace\SXA_SMCFCU\PUBLIC\stepoffset.h","モジュール外",h,0,0,0,2,0
"..\\workspace\SXA_SMCFCU\PUBLIC\trkrcvrif.h","..\\workspace\SXA_SMCFCU\PUBLIC\trkrcvrif.h","モジュール外",h,0,0,0,23,0
"..\\workspace\SXA_SMCFCU\PUBLIC\usr_oprt_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\usr_oprt_var.h","モジュール外",h,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\PUBLIC\variability_var.h","..\\workspace\SXA_SMCFCU\PUBLIC\variability_var.h","モジュール外",h,0,0,0,120,0
"..\\workspace\SXA_SMCFCU\SRC\ALMLOG\almlog_var.c","..\\workspace\SXA_SMCFCU\SRC\ALMLOG\almlog_var.c","モジュール外",c,0,0,0,16,0
"..\\workspace\SXA_SMCFCU\SRC\ALMLOG\almlog_var.c","..\\workspace\SXA_SMCFCU\SRC\ALMLOG\almlog_var.c","void construct_almlog_hook_impl",c,0,0,0,10,0
"..\\workspace\SXA_SMCFCU\SRC\ALMLOG\almlog_var.c","..\\workspace\SXA_SMCFCU\SRC\ALMLOG\almlog_var.c","void almlog_c_almlogDetect_hook_impl",c,0,0,0,17,0
"..\\workspace\SXA_SMCFCU\SRC\CLOCK\clock_var.c","..\\workspace\SXA_SMCFCU\SRC\CLOCK\clock_var.c","モジュール外",c,0,0,0,15,0
"..\\workspace\SXA_SMCFCU\SRC\CLOCK\clock_var.c","..\\workspace\SXA_SMCFCU\SRC\CLOCK\clock_var.c","void construct_clock_hook_impl",c,0,0,0,14,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","モジュール外",c,0,0,0,116,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void construct_eib7if_hook_impl",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void m_eib7if_init_impl",c,0,0,0,22,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void m_eib7if_impl",c,0,0,0,27,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","int s_eibCheckCycle",c,0,0,0,24,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","int s_eibInitialize",c,0,0,0,231,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","static long long get_time_us",c,0,0,0,10,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","int s_eibRecieveData",c,0,0,0,190,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","int m_eibClose",c,0,0,0,25,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void m_eibCheckHealth",c,0,0,0,20,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void m_eibStop",c,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","static int s_eibOpifCheckStatus",c,0,0,0,82,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void showEib7ShortEst",c,0,0,0,13,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","static void setEIB7State",c,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void showEIB7State",c,0,0,0,13,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void showEib7Packet",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","static void showEib7PacketData",c,0,0,0,31,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","int showEIB7Info",c,0,0,0,27,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","void setEib7StatusWord",c,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftask_var.c","EIB7_ERR CheckError",c,0,0,0,12,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftbl_var.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7iftbl_var.c","モジュール外",c,0,0,0,74,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","モジュール外",c,0,0,0,13,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","void util_pref_init",c,0,0,0,19,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","void util_pref_set",c,0,0,0,22,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.c","void util_pref_dump",c,0,0,0,21,0
"..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.h","..\\workspace\SXA_SMCFCU\SRC\EIB7IF\eib7if_test_pref.h","モジュール外",h,0,0,0,12,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","モジュール外",c,0,0,0,19,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int getCoastSts",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int getCoastStsLcl",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int getDrMdRdyLcl",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int getDrMdOpnNotCoast",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int getPosnOpn",c,0,0,0,11,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int getAutoOpn",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","void getTrkgStr_var",c,0,0,0,16,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","void getBandStr_var",c,0,0,0,14,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","void getModeStr_var",c,0,0,0,20,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","double getAutoError",c,0,0,0,10,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","double getServoError",c,0,0,0,22,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","double getLnaInLevelR",c,0,0,0,8,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","double getLnaInLevelL",c,0,0,0,8,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int getCmdInEnaNotCoast",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","int opif_get_srvtest_sel_state",c,0,0,0,16,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","double getULong",c,0,0,0,12,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","double getPosValU",c,0,0,0,14,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","double getPosValL",c,0,0,0,14,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiffunc_var.c","void chgDsplMode",c,0,0,0,18,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opifinit_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opifinit_var.c","モジュール外",c,0,0,0,3,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opifinit_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opifinit_var.c","void construct_opif_hook_impl",c,0,0,0,33,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opiftbl_var.c","..\\workspace\SXA_SMCFCU\SRC\OPIF\opiftbl_var.c","モジュール外",c,0,0,0,1099,0
"..\\workspace\SXA_SMCFCU\SRC\OPIF\opif_lcl_var.h","..\\workspace\SXA_SMCFCU\SRC\OPIF\opif_lcl_var.h","モジュール外",h,0,0,0,49,0
"..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","モジュール外",c,0,0,0,287,0
"..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","void construct_parallel_hook_impl",c,0,0,0,11,0
"..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","void make_remote_led_sig",c,0,0,0,8,0
"..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","void make_stop_led_sig",c,0,0,0,10,0
"..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","void make_tx_intlk_from_acu_sig",c,0,0,0,17,0
"..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","..\\workspace\SXA_SMCFCU\SRC\PARALLEL\parallel_var.c","void make_buzzer_on_cmd_sig",c,0,0,0,24,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","モジュール外",c,0,0,0,59,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void construct_access_hook_impl",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void init_access_hook_impl",c,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void pre_access_hook_impl",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void post_access_hook_impl",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void s_make_maint_sig",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void s_set_drive_off_by_rmt_emr_stop",c,0,0,0,7,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void s_make_trk_rcvr_rdy",c,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\access_var.c","void s_make_trk_rcvr_opn",c,0,0,0,17,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","モジュール外",c,0,0,0,378,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","void construct_alarm_hook_impl",c,0,0,0,37,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","void pre_alarm_hook_impl",c,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","void post_alarm_hook_impl",c,0,0,0,5,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","void alarm_make_alm_hook_impl",c,0,0,0,51,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","void make_status_factor",c,0,0,0,38,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","void alarm_acu_flt_hook_impl",c,0,0,0,29,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int callFunc",c,0,0,0,8,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int callFuncArg",c,0,0,0,8,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int chkFuncNot",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int getSdAlm",c,0,0,0,17,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int getCardAlm",c,0,0,0,8,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int getTrkRcvrRStatus",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int getTrkRcvrLStatus",c,0,0,0,4,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\alarm_var.c","int getDrMdStatus",c,0,0,0,33,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\coastmode_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\coastmode_var.c","モジュール外",c,0,0,0,3,0
"..\\workspace\SXA_SMCFCU\SRC\P_CONT\coastmode_var.c","..\\workspace\SXA_SMCFCU\SRC\P_CONT\coastmode_var.c","void construct_coastmode_hook_impl",c,0,0,0,4,0
